,index,vive_data,vlp_data,last_cmd,transformed_vive,vive_x,vive_y,vive_z,vive_yaw,vive_pitch,vive_roll,encoder_heading_change_step,encoder_heading_change,pks,L1,L2,L3,L4,L1_test,L2_test,L3_test,L4_test,vlp_x_hist,vlp_y_hist,vlp_x_hist_test,vlp_y_hist_test,x_hist,y_hist,heading_hist,vlp_heading_hist,vive_heading_change,vlp_heading_change,encoder_heading_change_err,vlp_heading_change_err,encoder_location_change_step,encoder_location_change,vive_location_change,vlp_location_change,encoder_location_change_err,vlp_location_change_err,encoder_heading_hist,encoder_x_hist,encoder_y_hist,heading_hist_rad,encoder_heading_hist_rad,encoder_heading_change_rad,encoder_heading_change_err_rad,vlp_heading_hist_rad,vlp_heading_change_rad
0,3,"[[ 0.5389434  -0.84147376  0.03814056  0.3482687 ]
 [ 0.01916066 -0.03302038 -0.9992709  -0.8144847 ]
 [ 0.8421197   0.53928125 -0.00167283 -0.6118101 ]]","[[2781  663 2312 ... 3062  906  844]
 [ 867 1015 2558 ... 1064 3407  227]
 [ 979 2598  331 ... 3361  878  700]]",MOVE:445.2000000000001,"[[-0.99968337 -0.01473062  0.02022049 -0.00377171]
 [ 0.01935583  0.05665446  0.99820612  0.00319242]
 [-0.01584986  0.99828151 -0.0563519   0.20460119]
 [ 0.          0.          0.          1.        ]]",-0.0037717146072260843,0.0031924236468535705,0.2046011909840395,179.1557940326787,1.1586349052688085,-93.23109814462254,,0.0,"[array([23.80413065,  5.31871695, 12.3802482 , 62.38859729]), array([12.90062114,  4.70353297, 10.46312093, 57.41035974]), array([22.57362589,  4.94971368, 13.82404424, 62.76498059])]",19.759459227159898,4.990654532733461,12.222471123005581,60.85464587558877,23.804130654481813,5.318716954935253,12.380248198617885,62.38859728982137,-0.047569644,0.07468809,-0.04421474,0.11716987,-0.002740359766686281,0.13460878920218253,-0.8442059673212725,,,,,,445,0.1117635663184478,,,,,-0.8442059673212725,-0.002740359766686281,0.13460878920218253,-0.014734173694739859,-0.014734173694739859,0.0,,,
1,4,"[[ 0.54052037 -0.84069556  0.0326765   0.25721258]
 [ 0.0237099  -0.0236019  -0.9994401  -0.81160575]
 [ 0.8409961   0.54099256  0.00717557 -0.54996544]]","[[2064 1342 3375 ... 1757  186 4095]
 [ 962 3504  336 ...  318 2983 1340]
 [ 983 2566  414 ...  875 3062  611]]",MOVE:445.2000000000001,"[[-0.9997342  -0.01696012  0.01557933 -0.00858151]
 [ 0.01476178  0.04732356  0.99877037  0.00303514]
 [-0.0176766   0.99873513 -0.04706105  0.31460621]
 [ 0.          0.          0.          1.        ]]",-0.008581514214735297,0.003035139199207393,0.3146062125389316,179.02809903461636,0.8926762829240068,-92.69771462224192,0.0,0.0,"[array([29.53060321,  6.84584965, 12.24177488, 54.59762412]), array([17.95153869,  5.39044479, 12.7498428 , 53.95727326]), array([18.39234059,  2.76855451, 13.68421594, 52.33398243])]",21.9581608288908,5.001616316514853,12.891944539340463,53.62962660239341,29.53060320507113,6.845849646750685,12.241774878999143,54.5976241208135,-0.05352788,0.10339515,-0.04081688,0.21813469,-0.007394170128069841,0.24461628316320028,-0.971900965383611,-11.725434,-0.12769499806233853,,-0.12769499806233853,,445,0.1117635663184478,0.11010588848223822,0.029318864,-0.001657677836209584,0.08078702495625155,-0.8442059673212725,-0.004387043982665125,0.24636022403552563,-0.016962871849255445,-0.014734173694739859,0.0,-0.002228698154515587,-0.20464744,
2,6,"[[ 0.14900957 -0.98775613  0.04618826  0.13610594]
 [ 0.02838245 -0.04241817 -0.9986967  -0.81207514]
 [ 0.9884281   0.15012625  0.02171422 -0.5568672 ]]","[[1259 1471 2798 ... 1252 1739 1493]
 [ 540 1494 1583 ...  234 1800 1432]
 [ 304 1765 2473 ...  305 2071 1425]]",MOVE:445.2000000000001,"[[-0.9194271   0.39324052 -0.00390697  0.06095694]
 [ 0.01643041  0.04833801  0.99869585  0.00309167]
 [ 0.39291654  0.91816377 -0.0509044   0.41399974]
 [ 0.          0.          0.          1.        ]]",0.060956935641274856,0.003091668716191598,0.4139997398989563,-156.84352541335062,-0.2238547205734249,-92.91789471411049,120.0,23.75080518,"[array([29.42441409,  8.7251262 , 11.37461789, 47.98551963]), array([23.79755897,  8.29260798, 13.23086235, 47.897041  ]), array([31.50044821, 10.26614497, 12.04912571, 51.69592903])]",28.240807090029406,9.094626382698001,12.21820198453194,49.19282988778568,29.42441408623376,8.72512619805154,11.374617891478255,47.98551962714807,-0.025656644,0.2514736,-0.041938595,0.27407002,0.03342988616063887,0.34963933633519184,23.15647458664938,10.659468,24.128375552032992,22.384902954101562,0.3775703720329915,1.7434725979314294,445,0.1117635663184478,0.11267850402552665,0.15067858,0.0009149377070788445,-0.03800007101338326,22.906599212678728,0.03911469428242204,0.3493101804421892,0.40415672469142466,0.39979557669598464,0.4145297503907245,0.006589846149955617,0.1860428,0.3906902592884774
3,7,"[[ 0.15781757 -0.986491    0.04388095  0.02586945]
 [ 0.02776861 -0.03998611 -0.998814   -0.8113303 ]
 [ 0.9870761   0.15884875  0.02108374 -0.53563887]]","[[1782 1997  229 ...  688 3242  221]
 [2869 1625 1595 ...  614 1142 3619]
 [1741 1637 1471 ... 1974  185 3203]]",MOVE:445.2000000000001,"[[-0.92288382  0.38506832 -0.00215386  0.10082876]
 [ 0.01698985  0.0463036   0.99878263  0.00321526]
 [ 0.38469926  0.92172378 -0.04927527  0.51894497]
 [ 0.          0.          0.          1.        ]]",0.10082876419289982,0.0032152571253449835,0.5189449743412105,-157.35191988009166,-0.12338342425425045,-92.8244254778592,0.0,0.0,"[array([45.8796237 , 12.86933413,  8.8324902 , 40.57681657]), array([51.64104166, 13.74751665, 14.96404964, 40.33930096]), array([46.48531839, 12.74072594, 12.50028351, 39.99972996])]",48.001994585018615,13.119192237413372,12.098941117552664,40.30528249576475,45.8796237021012,12.869334127605526,8.832490198880894,40.57681656935696,0.00887514,0.4612709,-0.03204405,0.48577222,0.07387387084140941,0.4543428557659673,22.648080119908343,9.346847,-0.5083944667410378,-1.3126211166381836,-0.5083944667410378,0.8042266498971458,445,0.1117635663184478,0.11224323087852191,0.2126202,0.00047966456007410285,-0.10037696784813215,22.906599212678728,0.08261643254750921,0.4522601368488528,0.39528356734787273,0.39979557669598464,0.0,-0.008873157343551916,0.16313325,-0.022909560316540827
4,8,"[[ 0.15614554 -0.9867672   0.04368587 -0.08409195]
 [ 0.03118994 -0.03928056 -0.998741   -0.8089188 ]
 [ 0.9872414   0.15731123  0.02464365 -0.51449335]]","[[ 590 3052  417 ...  717 1133 2030]
 [1996 3003  121 ... 1426 1621 2569]
 [2454 2638  422 ...  948 3143 2205]]",MOVE:445.2000000000001,"[[-0.92227845  0.38649267 -0.0050795   0.14056156]
 [ 0.01357809  0.04552907  0.99887038  0.00167031]
 [ 0.38628732  0.92116761 -0.04723831  0.62365111]
 [ 0.          0.          0.          1.        ]]",0.1405615646834784,0.001670311240566602,0.6236511088230985,-157.2632546297861,-0.2910376750135331,-92.70762099212173,0.0,0.0,"[array([45.34457446, 16.7961773 , 13.89671272, 28.96477988]), array([49.35031523, 17.13633198, 10.3516351 , 30.43998682]), array([54.76906178, 18.62330723, 13.26452413, 32.95682651])]",49.82131715768295,17.518605504348532,12.504290650813024,30.787197734946194,45.344574464449714,16.79617729922051,13.896712724169275,28.96477987703728,0.049781993,0.5254661,0.057817496,0.49763846,0.11350673183308324,0.5590907802966948,22.736745370213896,32.50635,0.08866525030555295,23.159503936767578,0.08866525030555295,-23.070838686462025,445,0.1117635663184478,0.11199505062224994,0.076120906,0.00023148430380214025,0.0358741450441135,22.906599212678728,0.12611817081259638,0.5552100932555164,0.39683106789780953,0.39979557669598464,0.0,0.0015475005499368073,0.5673429,0.40420959682518287
5,9,"[[ 0.16655348 -0.9850076   0.04490159 -0.1934507 ]
 [ 0.02889246 -0.04064165 -0.998755   -0.8071663 ]
 [ 0.985607    0.16764432  0.02168859 -0.4927098 ]]","[[ 334 1414 2777 ... 2146 1112  505]
 [ 619 1026 2650 ... 3240   45  982]
 [ 820 2280 2843 ... 2294  770 2190]]",MOVE:445.2000000000001,"[[-9.26270714e-01  3.76839283e-01 -3.20663327e-03  1.79461005e-01]
 [ 1.58080212e-02  4.73571049e-02  9.98751862e-01  8.13069373e-04]
 [ 3.76521874e-01  9.25065275e-01 -4.98245908e-02  7.28164416e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.17946100522449165,0.0008130693729904159,0.7281644156565401,-157.8618290465161,-0.1837839299873425,-92.85590254519168,0.0,0.0,"[array([56.18387617, 21.86602976,  7.99979781, 20.16451139]), array([58.61862784, 23.20058355,  4.9401171 , 21.84350445]), array([50.79535959, 22.56919698,  9.69758609, 20.00569769])]",55.19928786610827,22.54527009492041,7.545833666078946,20.671237840656683,56.18387616565973,21.866029755189793,7.999797812196738,20.164511388619996,0.07177462,0.73989123,0.07124591,0.7392467,0.15308210434426264,0.6633249709615779,22.138170953483893,5.856093,-0.5985744167300027,-26.650259017944336,-0.5985744167300027,26.051684601214333,445,0.1117635663184478,0.11149428959799612,0.21555004,-0.00026927672045168327,-0.10405574564026987,22.906599212678728,0.16961990907768354,0.65816004966218,0.38638397350766635,0.39979557669598464,0.0,-0.010447094390143177,0.1022081,-0.4651347663724392
6,10,"[[ 0.16056672 -0.98587066  0.04769926 -0.30313188]
 [ 0.02535642 -0.04418965 -0.9987012  -0.8038734 ]
 [ 0.986698    0.16156766  0.0179028  -0.47044516]]","[[1470 1802 2150 ... 3322  253 2280]
 [ 924  300 3390 ... 2600  589  979]
 [ 288 3513 3404 ...  406 1558 1895]]",MOVE:445.2000000000001,"[[-0.92391367  0.38259502 -0.0014619   0.2180612 ]
 [ 0.01938477  0.0506262   0.99852942 -0.00156149]
 [ 0.38210635  0.92252687 -0.05419134  0.83324012]
 [ 0.          0.          0.          1.        ]]",0.2180612002304712,-0.001561493162540728,0.833240116997384,-157.5054398341944,-0.08375294152956086,-93.10644493797248,0.0,0.0,"[array([61.70601605, 27.01893764,  9.22660469, 14.07881259]), array([62.4540492 , 27.85194608,  1.68893185, 13.58942484]), array([57.53116017, 27.35459577,  7.18869381, 13.91443934])]",60.56374180892836,27.40849315988459,6.034743449648366,13.860892255953141,61.70601605155689,27.018937636998775,9.226604685394058,14.078812592328319,0.13692424,0.84986717,0.16156645,0.82241046,0.19127950019938153,0.7685660066946923,22.49456016580561,30.64245,0.35638921232171583,24.786357879638672,0.35638921232171583,-24.429968667316956,445,0.1117635663184478,0.11195854881290357,0.1278248,0.00019498249445576432,-0.015866249413452937,22.906599212678728,0.2131216473427707,0.7611100060688436,0.3926041386812695,0.39979557669598464,0.0,0.006220165173603086,0.5348116,0.4326035545773352
7,12,"[[-0.9215745   0.3865301  -0.03590972 -0.16749   ]
 [ 0.00171972 -0.0884396  -0.9960798  -0.811193  ]
 [-0.38819063 -0.9180236   0.08083899 -0.6527664 ]]","[[ 491 1288 3741 ... 1858  868 1586]
 [ 791   88 3907 ... 2685  226 1525]
 [1203  739 2585 ... 2389  898 1105]]",MOVE:445.2000000000001,"[[ 0.81422059  0.58044445 -0.0111036   0.30199439]
 [-0.02002262  0.04719104  0.99868493 -0.00237462]
 [ 0.58020545 -0.81292782  0.05004546  0.62193964]
 [ 0.          0.          0.          1.        ]]",0.30199438938887097,-0.0023746240436464117,0.6219396420440306,-35.48440618349657,-0.6362029245738681,-87.13120547984848,632.0,120.7834119,"[array([47.72952134, 30.98459389, 14.43022092, 21.47507187]), array([52.31809551, 30.74467975, 10.67543533, 21.0731801 ]), array([56.99610601, 30.20344899,  9.86443074, 20.97459011])]",52.347907621175864,30.64424087598854,11.65669566429439,21.17428069314938,47.729521343234346,30.984593892056274,14.4302209221914,21.475071866000533,0.21176274,0.7110582,0.25243267,0.66260475,0.2613606940680725,0.6789387894462201,144.51559381650344,151.6688,122.02103365069783,121.0263442993164,1.2376217506978264,0.9946893513814246,445,0.1117635663184478,0.11377351100219192,0.15769823,0.0020099446837441165,-0.04392471795307694,143.69001111267875,0.27930285381460274,0.6710481236426429,2.522272932572743,2.507863796143485,2.1080682194475,0.0216005744439735,2.6471198,2.112308189675341
8,13,"[[-0.9237852   0.38153568 -0.03241043 -0.12802705]
 [-0.00174825 -0.08884492 -0.9960437  -0.8142575 ]
 [-0.38290602 -0.92007387  0.08274104 -0.75864077]]","[[1049 1239 1335 ... 2104  631 1357]
 [ 263 1657 1721 ... 1626 1346    0]
 [1577  814 2211 ...  447 3208  539]]",MOVE:445.2000000000001,"[[ 0.81102633  0.58482773 -0.0145607   0.37134736]
 [-0.01632127  0.04749916  0.99873769 -0.00406421]
 [ 0.58478124 -0.80976489  0.04806813  0.53270172]
 [ 0.          0.          0.          1.        ]]",0.3713473562017742,-0.004064205134234333,0.5327017168294244,-35.79522759051136,-0.8342865663552147,-87.24453280574136,0.0,0.0,"[array([42.40520593, 34.42523062, 17.60502159, 25.83795648]), array([42.59318126, 33.15207349, 15.95705544, 25.65727523]), array([41.25891551, 34.28928276, 15.32000355, 26.33027179])]",42.08576756692913,33.95552895596678,16.294026859706495,25.94183449754254,42.4052059277862,34.42523062261999,17.605021586473246,25.83795647590619,0.29811648,0.5757053,0.31331885,0.56430566,0.33040504808188426,0.5894795946148434,144.20477240948864,147.46255,-0.31082140701482786,-4.20623779296875,-0.31082140701482786,3.895416385953922,445,0.1117635663184478,0.11300473601165029,0.16055335,0.0012411696932024818,-0.04754861503300456,143.69001111267875,0.3454840602864348,0.580986241216442,2.516848075634653,2.507863796143485,0.0,-0.005424856938090146,2.573707,-0.07341269860912428
9,15,"[[-0.99843615 -0.05551871 -0.00643055 -0.1667942 ]
 [ 0.01145538 -0.09062691 -0.9958164  -0.8134538 ]
 [ 0.05470467 -0.99433315  0.0911208  -0.8723213 ]]","[[ 826 1934 1658 ... 1390 2194 2188]
 [2352 2752  601 ...    0 4076  140]
 [2637    0 1805 ... 3253  774 1038]]",MOVE:445.2000000000001,"[[ 0.47785254  0.8777254  -0.03534625  0.48830244]
 [-0.0098008   0.04556126  0.99891084 -0.01003571]
 [ 0.87838458 -0.47698665  0.03037189  0.50600619]
 [ 0.          0.          0.          1.        ]]",0.4883024446269189,-0.010035705784164017,0.506006185381058,-61.435258459649575,-2.02567607753802,-88.25837016630732,-128.0,-24.90997655,"[array([36.58458544, 41.60740513, 26.19849708, 26.77436321]), array([36.21541917, 42.39105241, 29.53369702, 27.48852167]), array([33.48778548, 39.47913656, 27.73670992, 24.79888711])]",35.429263362514746,41.159198031880074,27.822968005043105,26.353923997469114,36.58458543880144,41.60740512751821,26.198497075577624,26.774363210131476,0.41994473,0.51124126,0.40688246,0.5210595,0.4268230276944212,0.539476788806155,118.56474154035043,117.88505,-25.64003086913823,-29.57750701904297,-0.7300543191382296,3.9374761499047395,445,0.1117635663184478,0.10861264834863846,0.13783227,-0.003150917969809347,-0.029219620723894196,118.78003456267875,0.4434419761917817,0.5271778639160712,2.0693451166552084,2.073102688751407,-0.4347611073920779,-0.012741851587367558,2.0574822,-0.5162248820140329
