,index,vive_data,vlp_data,last_cmd,transformed_vive,vive_x,vive_y,vive_z,vive_yaw,vive_pitch,vive_roll,encoder_heading_change_step,encoder_heading_change,pks,L1,L2,L3,L4,L1_test,L2_test,L3_test,L4_test,vlp_x_hist,vlp_y_hist,vlp_x_hist_test,vlp_y_hist_test,x_hist,y_hist,heading_hist,vlp_heading_hist,vive_heading_change,vlp_heading_change,encoder_heading_change_err,vlp_heading_change_err,encoder_location_change_step,encoder_location_change,vive_location_change,vlp_location_change,encoder_location_change_err,vlp_location_change_err,encoder_heading_hist,encoder_x_hist,encoder_y_hist,heading_hist_rad,encoder_heading_hist_rad,encoder_heading_change_rad,encoder_heading_change_err_rad,vlp_heading_hist_rad,vlp_heading_change_rad
0,4,"[[-0.00933906 -0.9985117   0.05364842  0.33811677]
 [ 0.00660586 -0.05371372 -0.99853307 -0.80357045]
 [ 0.9999305  -0.00896967  0.00710083 -0.71851647]]","[[3051  771 2298 ... 2949  861 3045]
 [3027 1033 3261 ... 2493  881 3703]
 [3673  640 2459 ... 2524 1311 3140]]",MOVE:445.2000000000001,"[[-0.83188364  0.55347631 -0.04030082  0.08308455]
 [-0.00707177  0.06204021  0.99804716  0.00127679]
 [ 0.5548977   0.8305457  -0.04769256  0.18891112]
 [ 0.          0.          0.          1.        ]]",0.0830845518997782,0.0012767867747786044,0.188911121120384,-146.36299254071216,-2.309673504052271,-92.73597245186335,177.0,34.55326335,"[array([28.84233526,  5.65930888, 17.49888946, 73.44790991]), array([21.34922577,  7.17025476, 14.31962   , 72.84893361]), array([ 8.85730189,  6.22705642, 19.42830687, 76.20348208])]",19.682954305222804,6.352206685869774,17.0822721096135,74.16677519865331,28.842335258885292,5.659308878625005,17.49888945823323,73.44790991414546,0.026152557,0.0777228,0.016589953,0.16701934,0.04430949255039414,0.13063166700101406,33.637007459287844,,,,,,445,0.1117635663184478,,,,,33.637007459287844,0.04430949255039414,0.13063166700101406,0.5870765306824653,0.5870765306824653,0.6030682127661858,,,
1,5,"[[-0.01648473 -0.99868524  0.04853439  0.22592708]
 [ 0.00755076 -0.04866386 -0.99878645 -0.8035644 ]
 [ 0.9998354  -0.01609834  0.00834318 -0.7187321 ]]","[[2912  763 3010 ... 1001  926 2716]
 [3367  632 2435 ... 3230  694 3536]
 [1538 2524  787 ...  279 3764  211]]",MOVE:445.2000000000001,"[[-0.82789022  0.55956388 -0.03854441  0.14463864]
 [-0.00795702  0.05699586  0.99834248  0.00220609]
 [ 0.56083331  0.82682481 -0.04273385  0.28270239]
 [ 0.          0.          0.          1.        ]]",0.14463863719116515,0.0022060856484329427,0.2827023888528274,-145.945576198579,-2.2089750040968044,-92.4510449972677,0.0,0.0,"[array([29.55625659,  9.43522674, 26.13398539, 70.39076016]), array([15.07857844,  8.8674253 , 18.82642407, 70.35811411]), array([21.73410214,  9.75853237, 20.44449556, 70.45109484])]",22.122979056959903,9.35372813657938,21.801635006321998,70.3999897046097,29.556256586876966,9.435226737600527,26.133985389635896,70.3907601648914,0.104189605,0.12827395,0.14897493,0.20327541,0.10544002789833806,0.22470696636528714,34.054423801420995,57.065483,0.4174163421331514,,0.4174163421331514,,445,0.1117635663184478,0.11219226489559707,0.092979565,0.00042869857714926407,0.019212699632802574,33.637007459287844,0.10621861993748893,0.22368194750777315,0.5943618202043199,0.5870765306824653,0.0,0.007285289521854622,0.99598056,
2,6,"[[-0.00797569 -0.9986493   0.05128468  0.11522107]
 [ 0.00470847 -0.05132329 -0.9986706  -0.80622387]
 [ 0.9999544  -0.00772367  0.0051103  -0.7187153 ]]","[[   0 3210  745 ... 1990 2246  609]
 [ 311 3731 1080 ...  668 2186 1827]
 [3006 1856 2387 ... 2696 1268 4095]]",MOVE:445.2000000000001,"[[-0.83265899  0.55252058 -0.03734218  0.20517313]
 [-0.00518582  0.05965034  0.99820545  0.00578826]
 [ 0.55375689  0.83135853 -0.04680386  0.37536111]
 [ 0.          0.          0.          1.        ]]",0.20517312565016516,0.00578825749743328,0.37536111066348066,-146.43334537413156,-2.1400898729714006,-92.68452949188001,0.0,0.0,"[array([36.12780664, 12.74523155, 20.66118984, 63.87934949]), array([24.47544879, 14.97767547, 25.98130798, 68.17112612]), array([40.21705349, 15.09768093, 29.7345    , 69.37948781])]",33.60676964009958,14.273529316575678,25.45899927352633,67.14332113902118,36.127806641106744,12.745231551615948,20.66118983924076,63.87934948551076,0.17536327,0.275309,0.11152606,0.29674014,0.1664696561898109,0.3170340890377245,33.56665462586844,25.82973,-0.4877691755525575,-31.235754013061523,-0.4877691755525575,30.747984837508966,445,0.1117635663184478,0.11067480793010956,0.16335543,-0.0010887583883382457,-0.052680617070081176,33.637007459287844,0.16812774732458372,0.31673222801453227,0.5858486421011896,0.5870765306824653,0.0,-0.00851317810313036,0.4508138,-0.5451667518709554
3,7,"[[-0.00729132 -0.99851435  0.05396938  0.00127893]
 [ 0.00543666 -0.05400912 -0.99852544 -0.8070494 ]
 [ 0.9999571  -0.00698713  0.00582188 -0.71610826]]","[[1658 2247 1722 ... 2920  451 3017]
 [   0 2292 1552 ... 1337 1782 1221]
 [3255 1618 2169 ... 1264 2145 2755]]",MOVE:445.2000000000001,"[[-0.83303197  0.55181674 -0.03940578  0.26531889]
 [-0.0059197   0.06233454  0.99803755  0.00756214]
 [ 0.55319037  0.83163057 -0.04866085  0.47215796]
 [ 0.          0.          0.          1.        ]]",0.26531889285253135,0.007562144467948895,0.4721579597949962,-146.4787600583415,-2.258384875914158,-92.79132265398573,0.0,0.0,"[array([33.92544542, 22.56972262, 25.79786876, 57.06621084]), array([33.1707975 , 23.22025332, 24.4697795 , 55.6808394 ]), array([48.39505679, 20.1514839 , 27.30139787, 52.77987203])]",38.49709990435573,21.98048661459048,25.85634871160285,55.17564075460823,33.925445421733286,22.569722616171582,25.797868761876547,57.06621083695014,0.22605187,0.36725757,0.24070299,0.34168196,0.22666166762907225,0.41380027874080455,33.52123994165851,28.86668,-0.04541468420995898,3.0369510650634766,-0.04541468420995898,-3.0823657492734355,445,0.1117635663184478,0.11395952663448827,0.10499463,0.0021959603160404684,0.00896489433077352,33.637007459287844,0.2300368747116785,0.4097825085212913,0.5850560063329728,0.5870765306824653,0.0,-0.0007926357682172639,0.50381863,0.0530047953073062
4,8,"[[-0.01678312 -0.9981656   0.05812754 -0.10981687]
 [ 0.00594119 -0.05823375 -0.9982851  -0.80639106]
 [ 0.999839   -0.01640904  0.00690768 -0.71458054]]","[[2172 2084 1917 ... 1768 1722 4095]
 [1190    0    8 ... 1986 1766    0]
 [2522   89 2821 ... 1751 1150 2326]]",MOVE:445.2000000000001,"[[-0.8277381   0.5594917  -0.0425882   0.32481849]
 [-0.00634502  0.06656124  0.99776198  0.00782909]
 [ 0.56107432  0.82615595 -0.05154585  0.5659917 ]
 [ 0.          0.          0.          1.        ]]",0.32481848749252246,0.007829085930897595,0.5659916986861595,-145.94415892076523,-2.440859941662207,-92.95734947163025,0.0,0.0,"[array([41.23411922, 30.25345039, 30.09882164, 40.94424142]), array([48.54370489, 29.47244621, 22.44394005, 40.47878744]), array([51.99587851, 30.6667042 , 25.52870918, 41.88607096])]",47.25790087506281,30.130866932475076,26.023823622331346,41.103033273955035,41.23411922102775,30.253450385804243,30.098821635595392,40.94424142028818,0.27888355,0.47671735,0.31968647,0.43865815,0.2856184436273906,0.5079972458396007,34.05584107923477,25.764668,0.53460113757626,-3.1020126342773438,0.53460113757626,3.636613771853604,445,0.1117635663184478,0.11112591977899472,0.121542715,-0.000637646539453085,-0.010416794757195313,33.637007459287844,0.2919460020987733,0.5028327890280504,0.5943865563685857,0.5870765306824653,0.0,0.009330550035612915,0.44967827,-0.05414033390660236
5,9,"[[-0.00961026 -0.99818295  0.05941217 -0.22264965]
 [ 0.01327136 -0.05953665 -0.9981373  -0.80606586]
 [ 0.99986184 -0.00880385  0.01381719 -0.71354425]]","[[ 773 1160 4095 ... 2876    0 3165]
 [3269 1620    0 ... 1846 2889  369]
 [2774 2368    0 ... 1417 1162 3360]]",MOVE:445.2000000000001,"[[-0.83164437  0.55312847 -0.04907406  0.38567801]
 [-0.01373474  0.06786011  0.9975997   0.00844389]
 [ 0.55513168  0.83032236 -0.04884016  0.66100831]
 [ 0.          0.          0.          1.        ]]",0.3856780054281625,0.008443892768020267,0.6610083095849961,-146.37214956902207,-2.812947226782444,-92.80282873206401,0.0,0.0,"[array([53.24176085, 41.26668046, 23.38422752, 29.68472407]), array([49.04748204, 41.73569502, 24.31327751, 29.50554859]), array([48.56234264, 42.81506248, 20.84605395, 31.08842582])]",50.283861845813156,41.939145987803265,22.8478529922544,30.09289949510443,53.24176085333289,41.266680463493564,23.384227523663323,29.68472407042302,0.3290912,0.5659089,0.3215272,0.57328844,0.34691226081341964,0.6027226591685811,33.62785043097793,29.375998,-0.42799064825680944,3.611330032348633,-0.42799064825680944,-4.039320680605442,445,0.1117635663184478,0.11282657468690847,0.102352045,0.001063008368460669,0.010474529210471858,33.637007459287844,0.35385512948586806,0.5958830695348095,0.586916710388759,0.5870765306824653,0.0,-0.007469845979826254,0.5127079,0.06302959944063698
6,10,"[[-0.02543845 -0.9979833   0.05815152 -0.3363888 ]
 [ 0.01733052 -0.05860175 -0.9981309  -0.8055736 ]
 [ 0.9995257  -0.02438312  0.0187864  -0.71286017]]","[[2701 2719  575 ... 1708 3366 1733]
 [1125 1559 1933 ...  359 2108 2014]
 [1548 1023 3561 ... 4095  301 2042]]",MOVE:445.2000000000001,"[[-0.82268382  0.56606508 -0.05254403  0.44732902]
 [-0.01766164  0.06693205  0.99760113  0.00889938]
 [ 0.56822402  0.82163845 -0.04506635  0.75659204]
 [ 0.          0.          0.          1.        ]]",0.44732901694795907,0.008899380634379117,0.7565920391154849,-145.46926314223512,-3.011933762931891,-92.58656090583642,0.0,0.0,"[array([37.92922649, 54.74315203, 17.22114849, 19.80761203]), array([40.99958238, 55.11628826, 23.14615611, 22.58179555]), array([58.41828605, 55.16530778, 26.66778592, 21.85898   ])]",45.78236497348559,55.008249361118146,22.345030173536916,21.416129194265835,37.9292264938484,54.74315203424503,17.221148492467318,19.807612028820458,0.43486008,0.63446325,0.45516673,0.6698142,0.40764963835479023,0.6989244839873197,34.53073685776488,57.05062,0.9028864267869494,27.674623489379883,0.9028864267869494,-26.771737062592933,445,0.1117635663184478,0.11377091073318453,0.12604268,0.0020073444147367253,-0.012271768219032572,33.637007459287844,0.41576425687296287,0.6889333500415686,0.602675051307758,0.5870765306824653,0.0,0.015758340918998994,0.99572116,0.4830132991394409
7,12,"[[-0.44098035 -0.8958763   0.05423662 -0.42824125]
 [ 0.00860862 -0.06464888 -0.9978708  -0.8032638 ]
 [ 0.89747524 -0.43957457  0.03622133 -0.7851558 ]]","[[2168  150 2365 ... 4095    0  985]
 [ 862 2157 1614 ... 3107 2629    0]
 [3836  903  185 ... 2151 1217 1626]]",MOVE:445.2000000000001,"[[-0.50997991  0.85772704 -0.06499557  0.55810612]
 [-0.00542061  0.0723537   0.99736417  0.00739467]
 [ 0.86016899  0.50898808 -0.03224942  0.79394218]
 [ 0.          0.          0.          1.        ]]",0.5581061182416691,0.007394665346500018,0.7939421828084697,-120.73450222962934,-3.7265956604496795,-91.8519987624944,129.0,25.456456470000003,"[array([53.10830823, 69.16607639, 23.52939696, 14.72494128]), array([47.705283  , 66.43720362, 17.53349488, 13.89496052]), array([31.56933657, 63.86533026, 17.18935988, 15.91061683])]",44.127642600635966,66.4895367564129,19.41741724168199,14.84350620941519,53.108308226623734,69.16607638938481,23.52939696320307,14.724941275539404,0.4935508,0.7162835,0.4688221,0.71590203,0.4979379907637884,0.7581679401776955,59.26549777037066,35.652367,24.73476091260578,-21.39825439453125,-0.7216955573942236,46.13301530713703,445,0.1117635663184478,0.10798969248086797,0.10069337,-0.003773873837579836,0.007296325059240924,59.09346392928785,0.5116581028329605,0.7463394913786966,1.0343780689263262,1.0313755119745787,0.44429898129211315,-0.01259596367354491,0.62225115,-0.373469993363916
8,13,"[[-0.44432014 -0.89452267  0.04907297 -0.5287182 ]
 [ 0.0093465  -0.05940242 -0.9981901  -0.80231345]
 [ 0.89581907 -0.4430574   0.03475434 -0.8305624 ]]","[[2052 1682 1048 ... 2584  166 1563]
 [3881    0 4095 ... 2075 1640 2045]
 [ 341 3798 2165 ...  620 2906 1167]]",MOVE:445.2000000000001,"[[-0.50676281  0.85992827 -0.0609444   0.65108611]
 [-0.00612972  0.06709804  0.9977273   0.00730663]
 [ 0.86206347  0.50598471 -0.02873183  0.85321268]
 [ 0.          0.          0.          1.        ]]",0.6510861065125051,0.007306629629261874,0.8532126785212035,-120.5111976313625,-3.494030855891494,-91.64950862951046,0.0,0.0,"[array([21.30049133, 75.70042566, 15.52997189, 10.94595894]), array([44.7343912 , 82.27529253, 21.46366819, 11.55792143]), array([29.10922146, 79.15843916, 16.66933702,  9.89035876])]",31.714701331857082,79.0447191134508,17.88765903446009,10.79807971253142,21.30049132654359,75.70042565685426,15.529971888007394,10.945958943564195,0.60372454,0.7664823,0.6842825,0.78994584,0.5907790098056327,0.817673206285562,59.488802368637494,65.504425,0.2233045982668358,29.85205841064453,0.2233045982668358,-29.628753812377695,445,0.1117635663184478,0.11027389315380177,0.12107093,-0.0014896731646460298,-0.010797035717829848,59.09346392928785,0.6075519487929583,0.8037456327158246,1.0382754694009257,1.0313755119745787,0.0,0.0038974004745995078,1.1432679,0.5210167077634126
9,15,"[[-0.58707803  0.8086063  -0.03865182 -0.32124743]
 [-0.0106477  -0.0554545  -0.99840385 -0.8044082 ]
 [-0.80945903 -0.5857302   0.04116618 -0.91087246]]","[[ 578 2868 1648 ... 3453 2938  267]
 [1190 3499  146 ... 1963 3394 1387]
 [ 193 2109 3707 ... 2056 1904 2047]]",MOVE:445.2000000000001,"[[ 0.99869366  0.04767782 -0.01832274  0.60480465]
 [ 0.01598152  0.04903077  0.99866881  0.00771554]
 [ 0.04851268 -0.99765829  0.04820518  0.6355982 ]
 [ 0.          0.          0.          1.        ]]",0.6048046543423113,0.0077155387476038895,0.635598199448442,-2.7332326761702723,-1.0498722115104624,-87.23652382938417,614.0,117.37210931999999,"[array([43.79283751, 78.83981363, 26.98858453, 16.33588854]), array([25.55855144, 73.81446342, 21.75825289, 14.36659039]), array([44.17464887, 74.66359089, 20.36954165, 13.5493704 ])]",37.84201260502883,75.77262264606067,23.038793021909317,14.750616444336343,43.7928375089522,78.83981362661079,26.988584526825576,16.33588854381655,0.5408247,0.69942945,0.51206505,0.68553245,0.6014666470488909,0.7055185663475728,177.26676732382973,-136.83041,117.77796495519223,157.6651611328125,0.4058556351922391,-39.88719617762027,445,0.1117635663184478,0.11266272164945895,0.091937326,0.0008991553310111478,0.02072539575462634,176.46557324928784,0.6144419790712524,0.6921946477852455,3.093888744167526,3.0799052696193012,2.048529757644723,0.007083517121877542,-2.3881412,2.7517761774549707
