position_id|timestamp|vive_data|vlp_data|cnc_data
0|1733643721.0769866|"[  -0.22480493   -1.21302066   -0.67553455  170.76346004 -133.5739995
 -100.00828864]"|"[ 2.39604416  5.80483506  7.97637364  6.44623941  7.80864147  9.15166208
  7.01931233  6.063334   13.49929968 18.35754645 51.01462693 34.88625532
  5.9586768   7.27188872  6.84112265  6.14051317  4.8382333   6.03109392
  6.31908816  5.95924483  5.74734515  6.51046648  6.10736088  4.18610235
  5.27529258  5.84628958  6.39064243  6.52513604  5.22873622  6.14185122
 10.89477169 13.70605181  7.32810696  6.46632256  6.34067515  5.23087404
  4.26680392  4.80965892  5.4419385   7.4491304   8.71246333  6.56562762
  5.97845216  7.11363014  6.72861051  7.68917326  8.40194402  7.68842172
  7.91235725  8.84606656 10.2083858   9.49804548  7.86403682  7.73189668
 10.12838755 11.49382625 10.34433084  9.21696073 10.41544188 11.46556629
 11.8227843  11.68952397  9.2353603  11.48508537 12.82522451 13.8963283
 13.44680489 11.68152349  9.95545324  7.99282277  9.67274462 12.42997432
 12.11217894 11.06411532  9.61072169  9.79473093  7.55373675  7.57723654
  7.30327427 10.34632475 10.49861978 11.52896848  8.76741731  8.97280089
  9.19473647 10.04418328  8.71138288  8.63694242  9.72286949  6.08892792
  4.95609519  6.12000152  7.26248613  7.49758705  5.88257498  5.48892007
  7.02791706  5.7923363   5.36557059  4.33862897  5.0685382   5.36198491
  5.60198751  5.55277175  5.14753958  5.78545349  6.9579536   4.59129616
  5.06979482  3.6315923   2.3789402   5.17248046  6.27756781  6.10599783
  5.40972381  4.06978031  5.0645742   6.31216613  8.84466955  7.28765528
  5.6569665   8.81720933  8.96600144  4.41373426  4.60047026  5.01780607
  7.86528811  6.64752022  7.12192852 12.83707843 20.9805313  11.40065405
  5.495762    4.74250686  5.63793374  5.63669918  6.43896365  6.72657885
  8.14408125  6.56443157  5.41938673  6.4139725   5.60873341  4.65825764
  4.93691744  4.02939649  4.78910086  6.38088928  4.48960956  5.94205028
  5.40120853  4.72778189  4.69458914  4.27701681  6.82958706  5.64293104
  4.42962566  6.62073913  5.37406903  4.22019269  4.32693215  4.87300616
  5.7065117   6.3994267   5.99960969  4.25279405  3.8262494   4.2447727
  4.40024011  4.98291887  5.23710244  5.13495293  4.82048796  5.73024015
  6.21501422  5.31989401  5.22788519  4.83381691  5.13507934  5.48997011
  5.31955447  4.41471922  3.92691077  4.16784086  5.25413354  4.77985181
  5.30820208  5.51809803  4.42137078  5.3253574   5.89723321  4.54907437
  5.10567652  6.23554732  5.43898121  5.49196085  5.96415675  6.07523873
  4.19025661  4.16827965  4.06387988  5.34577487  5.95289676  5.67378649
  5.19553791  4.93711181  4.03118163  4.42087014  3.63060831  4.52535175
  4.8672148   4.13754938  4.69669557  4.53526215  4.98241537  5.85084115
  4.79804319  4.22303903  5.4903521   4.50228526  2.80019912  4.52352878
  4.89733979  5.95133063  4.58100554  4.61972926  5.4198681   4.3750031
  4.22202606  4.04265949  4.83267983  5.5306879   4.95145714  4.50082267
  4.82388345  3.82763284  5.50822624  5.35919278  3.75826979  3.17719249
  3.35285948  4.35346507  5.03295491  4.99245676  4.36818973  4.18677565
  4.0634251   4.10832893  4.31593572  4.8425441   4.33026388  8.72646833
 12.74447638  6.84970283  4.87020731  4.13290752]"|0,0
1|1733643735.9521978|"[  -0.24035413   -1.21363496   -0.69512751  171.51336234 -133.85268322
  -99.84957877]"|"[ 2.40340708  4.52841676  6.41203085  6.96790357  7.69685889  8.60004848
  8.33724334  7.01636847  6.59264525 19.94261139 53.26869682 39.57699904
 10.69390806  8.07142699  8.96643383  9.88218986  7.56989818  5.84055303
  5.41330576  6.83334876  6.49470166  6.68939766  5.31439436  4.3798437
  6.60718041  8.30182824  7.47438808  6.13137326  5.73714312  5.2144774
 10.55345393 11.85731545  7.45618566  7.9864937   7.19897144  6.84753381
  4.97332647  6.2991199   6.75063361  7.0959845   8.64946113  7.72936796
  6.14589051  6.38746798  5.54629946  4.13938734  6.26144898  9.04423517
  9.54571728  7.31832341  7.20525753  9.23068004  8.88559276  6.84761866
  5.47990793  7.09193131  8.52499056  8.29303455 10.6774049   8.530608
  8.07935926  7.69381532  9.57308301  9.16156565  8.30419444  7.45504399
  7.95242673  8.25888255  7.24503047  7.87003794 11.49230855 13.39464216
 18.24495578 16.18839285 10.76997252 10.60046263 10.92684922 10.4544535
  8.1336624   9.08939466 10.15172885  7.97830767  8.34638278  7.50685836
  7.03011205  7.30010778  6.62544094  5.65215994  9.18662184 10.23489495
  6.96298306  6.75603344  9.59987007  8.4546567   8.75271238  9.61012034
  9.42224378  6.47164326  5.56743199  6.55379201  5.75501522  5.70662285
  5.42074036  6.09853575  6.94884324  6.90554433  6.66039735  6.76559319
  4.82004822  5.06466755  5.51349227  7.7346792   6.67011245  5.4554912
  5.26462894  3.46732789  6.72557939  7.34426582  7.66812452  6.22474424
  4.48139746  4.77351404  3.98020514  3.81852879  5.77020012  6.32274893
  4.15725781  5.21773462  5.63962654  5.79346758  6.49191029 13.79181846
 15.65731344  9.41554865  4.41301657  4.53506629  5.87002555  7.16207895
  6.19270726  5.72380694  4.90976386  5.88083631  6.93886453  6.47873038
  6.80335353  6.40435391  6.09593998  7.39933262  7.31825672  5.26010888
  4.52249393  4.65484965  5.77648679  5.01539097  5.52575184  6.49302845
  5.69210474  7.27341147  7.96803817  4.9796478   5.22858147  5.38649476
  4.95833171  5.3554189   6.61922314  5.84809705  5.20176228  4.39941622
  4.79029711  4.27010017  5.43727933  6.03413835  4.73063118  4.29839992
  5.39216573  5.4232455   4.56195396  4.16907481  4.28668272  3.12203784
  4.49102857  6.07086777  5.24644764  3.40266622  4.73306254  5.37346072
  4.21297768  4.57212252  4.2512687   5.13245132  5.41857078  5.13359406
  5.11823554  4.68343331  6.08286535  5.58772052  5.41136839  5.12368921
  4.67223613  2.80236348  2.64419052  3.76500475  4.23907974  6.31706961
  5.92678768  4.50579708  3.72144739  3.78166383  4.82835637  4.64922883
  4.76822758  6.24693857  5.36052102  4.07532777  3.46202886  3.56901199
  4.46816987  4.56812798  4.49728233  3.80738093  3.64449356  5.48132439
  5.34386098  4.54814706  4.51492518  3.52821525  4.076335    4.47489343
  4.34374264  4.41381126  3.96631049  3.84429769  3.62590425  4.34582065
  5.09273325  4.55988324  5.3299081   4.6034385   4.31201081  4.06138106
  3.53247513  3.58962623  3.50068362  4.55673182  5.94655949  5.66033157
  3.89251414  5.62237931  8.45305416  9.79238542  6.33285497  4.04355291
  4.09511122  4.65661246  4.87430483  4.63555822]"|25,0
2|1733643750.3115425|"[  -0.25657654   -1.21674414   -0.71613083  172.06159466 -133.83296545
  -99.25514781]"|"[ 3.95623347  6.27586746  5.71911476  7.10267566  5.75473943  5.0452626
  6.48186099  6.54614896  6.54990058 21.29674763 54.10295714 37.16813638
  7.81783231  6.47469668  6.69482021  6.45230347  7.11496077  7.11869923
  5.43347281  6.59977369  6.91000422  6.30241583  5.79226391  5.32652299
  6.98058406  6.25315535  6.65753529  6.64751591  4.53103925  5.58063156
 11.65446776 14.96617836  8.02232491  6.45401682  6.89843055  5.47193083
  6.7266077   6.8997025   6.78094873  5.98174347  6.32840498  6.08559758
  7.51394313  6.70503649  4.81186853  6.84059493  5.27582986  5.67062293
  6.78087473  4.98299945  5.10663453  6.17898517  6.87527164  5.2341429
  5.9778239   4.39253526  5.15529168  5.65530624  6.25558033  4.62712054
  4.86476939  5.51267674  4.2259141   4.9691267   4.76331666  5.14448328
  5.98193331  6.95258843  7.14679667  7.2789414   7.41177265 10.43473389
 10.80251941  7.60874476  6.16528633  6.7903514   7.97144096  5.27660894
  5.83176998  7.93443524  8.42742718  6.05823892  5.00107877  6.72166453
  7.79979155  7.58349006  7.79885138  8.59406027  8.49621075  9.46727461
 10.36847248  9.03507895  7.58455815  7.57345936  6.42474175  8.77001362
  8.93335127  9.34619029  8.48481495  8.77100276  6.83829434  7.95363905
  9.23071116  9.74235314  8.13165471  8.48207902  8.31461712  7.34813678
  7.38641718  6.99125246  8.89000339 11.78566075 14.26071548 12.21898152
 12.19264394  8.99912341  9.42896681 10.87664484 13.12668014  8.56950143
  9.08845662  9.10904053  5.97067018  9.52228665 12.95425165 11.40225514
 11.60181142  9.20810472  6.90286171  5.36263167  4.18810497  5.3121363
  4.72004257  4.89558011  5.77105861  5.43485148  4.42408766  3.82521995
  5.56994297  5.57224777  4.46659389  4.41838528  4.32049777  5.2003966
  5.91217196  4.87616621  4.34308446  3.97980125  4.99531205  4.34928686
  5.63627356  4.27916466  6.46080293  7.17765743  4.99432063  5.31809783
  5.37083134  4.99467893  6.334951    5.41204704  4.81605209  5.16589246
  5.74998364  5.40832545  6.15056794  5.92996161  6.84894142  5.72071668
  5.37036648  5.24291553  6.15304093  5.25522831  4.6733579   3.53562306
  4.53895044  4.90225524  5.91464055  6.49811698  6.10274164  5.85649545
  4.90501698  4.89144273  4.62550772  5.43867402  6.01845499  6.4052072
  5.16929909  5.25320949  5.01927366  4.56510877  4.2100236   4.36655944
  3.78412901  5.12651699  5.64274597  5.76217047  6.34225178  6.72551771
  4.43009502  5.58839848  5.49720775  4.39843191  6.43937646  8.16721903
  6.95895649  5.08049749  5.4897093   5.09837463  5.49800655  4.49634097
  5.09120508  4.33582572  4.03013981  5.58818938  4.71220273  5.60257152
  5.76287286  4.14528224  4.69381279  5.50506218  6.24406248  5.49863037
  4.17284377  5.21574368  5.9833651   4.7392635   4.85383321  4.39205144
  6.54978094  6.43994181  6.47946236  6.69295222  5.22897113  5.39798732
  6.14371772  6.83474293  7.59822515  7.2093173   6.39233216  5.84579435
  5.85370089  5.74735715  5.75014985  6.74317593  4.31232267  4.1858529
  7.207023    8.35334368  9.67672968  8.76231397  7.96596854  7.60201968
  6.43903119  6.0299086   6.07884182  5.88927015]"|50,0
3|1733643764.63051|"[  -0.27207407   -1.21612232   -0.7344329   172.98563433 -133.55041742
  -97.92442861]"|"[ 3.79837587  7.9927876   7.33746465  7.26751572  8.16738967  7.93908624
  6.33784856  6.42610697  7.21472251 18.83619832 52.44265162 37.5073055
  8.85533578  6.548606    8.12189735  8.07735413  5.62357171  6.19453469
  6.12924687  7.87556411  8.02689569  7.59996171  7.75384583  6.68192396
  6.9824595   6.25512883  5.3301027   6.57072545  5.78561315  5.77665254
 11.97491323 16.83410347  8.63591744  5.84784678  5.4019362   7.34938574
  7.01619724  5.93352005  5.21279117  4.65246258  6.59094809  7.39473593
  8.32649395  7.7621223   6.26616873  5.19633845  6.4080444   6.09540102
  5.91174762  5.95813543  6.71753221  8.06102387  7.18949706  7.22325651
  8.13241993  6.23906674  6.32179044  5.38082385  5.81187458  6.39541509
  5.00596546  4.31268948  4.81991731  6.63129243  5.01785257  4.43220038
  6.4479721   7.51754122  7.92327492  9.20283992 10.10069529  9.1141384
 11.27701758  6.6294452   7.54350613  8.54975964  8.01262923  7.15275118
  9.25917292  8.70369311  7.92856113  7.91614895  7.22644145  6.38394974
  8.67189778  9.14599558  8.64491623 10.56058234  8.85276362  7.63741557
  9.51154826  7.73969812  8.67103134  9.25097242 10.17664569 12.86707484
 14.10069318 11.07778452  7.9067411   7.50218282 11.76036628 10.11005962
  9.31495854  9.61625795  7.30133922  7.21145011  8.52508462  8.97794557
  8.83992388  8.40516104  6.9133372   7.24078829  7.83907451  9.28039516
  9.33754354  8.93150331  9.02564902  8.11538898  9.03466386  7.41863907
  8.79416548  8.63190523  7.94578473  7.46444528 19.48184596 18.72888325
  8.11275697  6.82964511  6.25537448  5.00910976  6.05946406  6.24334612
  6.8820833   6.5374731   6.35993152  5.49093695  4.31048182  4.54109411
  7.63576534  6.30103136  5.28503875  4.66973074  4.56391107  4.57687721
  5.63867048  5.0573984   5.06997613  4.88426637  4.90740929  4.34060901
  5.31459261  5.44355348  5.23481213  4.94915748  4.96345676  5.11526927
  5.70160378  5.81699657  5.29796184  4.79673449  5.54149642  4.96296435
  3.36883548  4.33329746  4.4214205   5.66734997  3.88938818  5.67593488
  7.89621839  6.25322651  5.21940146  6.85030666  5.59431328  5.43849674
  4.97455042  4.40272198  5.49830739  5.02351401  5.32446993  5.59372098
  5.29326208  4.71757557  5.49127893  5.51301011  6.23288803  6.79881177
  6.58881225  6.28210533  5.71344572  4.42750452  4.15878111  4.78014141
  5.10919567  6.69914847  8.78035589  5.63668003  6.82304102  7.15776546
  5.20484071  4.96546553  7.2654882   6.86378502  7.09356056  7.26085762
  6.72139314  6.03480372  3.6526642   4.5091547   3.83056075  4.46717684
  4.44377534  4.28398395  4.9643338   5.37368434  5.33010596  5.18140698
  5.16418115  4.31746589  3.47938021  4.42299359  5.27816166  5.33276301
  4.132054    4.06278918  5.07031879  4.65585261  4.86426607  3.78181836
  4.08948264  4.48679253  5.30701897  5.39224883  6.15316598  4.89103721
  5.34712599  6.24164427  6.01306345  4.47851475  4.60478751  4.83318607
  4.72773895  3.86511597  4.51094747  5.05834592  4.2325913   5.21572318
  4.91777172  4.58106987  7.34073981  7.97213391  5.92582393  4.84162276
  4.79296951  5.2316909   4.94524522  4.06281336]"|75,0
4|1733643779.192281|"[  -0.28760312   -1.21498127   -0.75253934  173.63978642 -133.78623266
  -96.98728629]"|"[ 4.00220566  4.41791679  6.58166299  6.99007101  7.39418334  8.74283494
  8.27243113  6.18173417  4.89951531 16.37678387 48.06363057 32.46428333
  5.03931284  6.30372474  7.47689531  5.7914888   4.8289395   6.81575582
  8.49182667  8.88324267  8.29861732  5.74835617  4.38452905  6.04488219
  8.88732912  9.53719343  9.09889019  5.9102153   5.34413421  6.73767683
 12.98514101 16.0981783   8.39252513  5.82240692  6.0055415   6.05314696
  5.51994154  6.46658887  6.37080796  7.1735741   7.93088069  6.26583538
  6.14790601  8.62345924  7.80118601  7.37911973  9.29665659  7.52792426
  6.77656273  7.66940776  7.24983378  8.46483771  6.95967844  7.42962565
 10.00453947 11.99984392  8.8259521   9.20091254  9.42472433  8.17039086
  8.28770792 12.46223294 12.19652834 11.73215718 14.16945393 12.33172801
  9.66208303  9.17082347  9.46523418  8.97450592 10.42453063 10.47976455
  9.82466991  9.27020022  7.72326859  9.5694802  10.50823429  8.27152596
  6.46480653  6.59051922  9.47799671  9.81709716  9.15585823  8.73276678
  7.33777277  5.89755524  8.23585435  8.67350226  7.36434923  5.85187016
  8.01167852  6.64601683  5.8450852   6.65070452  6.89222224  6.75655597
  5.65240697  4.49897425  4.38631096  5.99546663  7.40628142  6.41459711
  5.26526209  5.18943964  6.41601122  6.6797439   5.99128956  5.21968013
  4.84600176  5.48496338  6.6286181   6.54919821  4.92507365  5.06831853
  5.56089699  6.42296128  7.71103598  7.26834796  6.41069215  6.27502053
  8.25985453  6.27227323  6.38100449  6.53536888  6.90091235  6.21087729
 15.44118871 21.38458565 10.08927329  5.50829376  7.4940342   7.70870682
  5.54776977  4.34553722  5.04443421  5.77917983  6.41181997  5.33566045
  4.68488954  5.21562416  4.99825002  5.08494409  4.72332375  4.63608443
  5.87430864  6.56106662  6.99243461  4.96810195  5.30810468  5.72413196
  4.52891982  4.86715731  6.37640038  5.1622564   4.40763959  4.38943295
  4.06830838  6.54119077  7.51298903  5.49585138  5.48826454  4.42394513
  4.79516162  5.74150289  5.15178199  5.07537281  5.18995426  4.03182337
  4.61691776  5.97622855  4.00625894  4.58264911  5.75760442  5.8928563
  4.45891284  5.4380149   5.60278528  5.33161488  5.44106702  5.72057577
  5.68878854  5.15261499  4.65662561  3.73533247  5.80160055  5.94778375
  5.91376783  5.1947632   4.03003669  4.9099101   5.3034628   4.25099231
  3.38962978  3.76534284  5.33790807  5.56223071  5.88354934  5.6711433
  5.65297599  3.99823429  4.94111279  4.4208774   4.15305695  3.70967908
  4.08292383  4.57295381  4.75487455  5.11528531  4.78365165  2.8653931
  3.58589811  3.58682907  3.59839446  3.57217469  4.08287495  4.89084827
  4.73738366  4.16524249  4.301984    3.95060465  3.26479159  4.59433047
  4.76749093  4.77453438  4.68074531  5.70428141  5.51185132  4.46683699
  4.40949997  3.76948778  4.3432186   4.40854283  4.22833058  3.44678713
  3.41576678  4.22834145  7.20380659  6.26869087  4.20169768  3.98476974
  4.25043183  4.60997435  4.63791695  5.14834297  5.20902668  4.60268108
  4.25346738  5.92782534  5.3457043   4.44236416  3.65277663  3.74330653
  6.44693535 10.73693001 14.62309552 10.48320258]"|100,0
5|1733643796.0162933|"[  -0.30302339   -1.21379213   -0.77083308  174.15223704 -133.83504153
  -95.93405638]"|"[ 4.42286201  8.03504557  8.8001791  10.47707122  9.65707558  8.79965169
  8.83398262  8.69123823  9.7190355  16.10424467 45.59747846 33.42373925
  8.85542181  9.82403826  8.75049049  8.23208637  7.24262713  8.96497749
  8.73733251  7.07284117  7.27795246  6.19893721  7.35142655  8.72170645
  8.94832439  7.68265094  5.16120379  5.67503437  7.02772657  6.338736
 12.89896415 15.64770025  4.83458428  6.36856001  7.02807162  7.27921368
  6.17121276  6.18201255  7.28769977  8.08460863  7.49296667  6.32352699
  5.67118675  5.82658791  4.79951183  5.01216245  5.4090928   6.2967141
  3.61744806  4.15511112  5.24650019  7.25600927  7.89425044  5.51314203
  4.67639989  6.41838113  6.22724353  3.98574629  4.00101678  7.27997199
  7.4784434   6.43301935  7.31118408  6.22142377  7.91879675  7.50486806
  5.42893253  6.22058855  6.77228084  8.97684091  9.30050052 10.47095046
 13.24086213  7.27842247  7.02451428  7.15547615  6.3451334   5.42066908
  6.91371863  7.41126326  9.88733639  9.15356692  5.61370949  7.72263693
  9.50365853  9.56307192  9.56777416  9.10958865  6.96758449  7.85772391
  6.19220461  6.99153251  8.64933837 11.75456132  9.81745646 13.89686798
 12.33542772  8.85376208  8.12687569  7.70434409 10.4055466   8.94122536
  7.22249629  7.78280426  8.94878487  9.26936161  8.3667502   9.17395014
 10.03672697  7.88473473  8.19627766  7.49375576  6.19337467  8.73024564
 10.06810047  9.62605868  9.2895214   8.8433998   9.27814343  7.80039067
  8.05472992  7.55145659  7.17749725  7.82887374  7.32908233  8.39676233
 16.83808804 16.04300105  7.19557566  7.57379781  5.54609307  4.51435959
  5.47962594  6.28269441  5.39291578  4.79281441  5.47219356  5.57608207
  6.23591518  4.62161144  4.557644    5.59164193  5.45781838  4.96032618
  4.97131085  4.07783996  3.95182721  5.04974455  3.8621586   3.64225611
  4.79604571  4.71116312  4.68402066  5.43731692  5.21206737  4.60388255
  4.34753527  5.34370677  5.59622184  4.59494174  5.60434673  3.5893413
  3.91059054  6.00232086  5.59666792  4.41745335  4.55648019  4.75164104
  4.45867017  4.38046813  5.62604196  4.8443402   6.72107667  7.39902509
  7.2518976   6.33383699  4.9860968   6.04400901  5.3829549   5.39684035
  5.07866926  3.92098813  5.41241831  5.07175931  5.18059833  4.92583118
  4.69036548  4.25366094  5.52431244  6.10453638  6.2022151   6.0510319
  5.97632136  5.85562439  4.78119677  4.93671546  5.89892874  6.66834572
  5.28729711  6.36831941  6.05542039  5.75039153  4.45830172  4.78521996
  5.50251553  5.19752597  4.88555953  5.55144852  4.13659509  4.10387362
  3.90328521  3.56382916  4.66582391  4.64481549  5.37241482  4.74624239
  5.35045366  4.49147662  3.9494919   4.63614299  3.49276927  4.41279676
  4.09763343  4.41196313  4.86893025  4.21733523  4.81998182  2.92614693
  4.898959    4.67126583  4.68084283  5.75815605  5.51056068  4.5059368
  4.23584122  4.57998388  7.32629729  6.00120728  3.86875153  4.59623004
  5.75020241  4.47659224  4.87342715  4.0207194   4.2122384   5.02339785
  4.07291819  4.45524742  5.17193826  5.43498943  5.03775245  6.49809089
  8.00431705 12.47331721  7.9983057   5.1930026 ]"|125,0
6|1733643810.589245|"[  -0.31852241   -1.21235062   -0.78890539  174.41560863 -133.95790229
  -95.18807828]"|"[ 4.82508418  5.75424854  6.62801144  6.75229248  5.3670891   5.83047019
  6.08190061  5.94453186  5.41997098 16.05146439 47.22000015 36.75533372
  9.77752038  8.42230543  8.69563258  9.6160194   7.80412203  5.76965942
  5.24838337  5.04761637  6.96038699  8.53056941  7.1609545   8.2713914
  9.36726938  8.37359746  6.79980621  6.97361689  7.56052722  6.45381596
 13.82201311 17.16475871  8.38305319  6.84557181  6.59603216  6.10976716
  6.02079166  7.69725872  7.21428329  7.61240899  8.47221517  7.0729532
  5.44178175  5.04118778  5.74126241  5.61556019  5.32307392  5.93862409
  4.52953362  4.65761338  5.34936621  6.86436279  7.25183622  6.96188869
  6.27546341  7.18524109  8.21694902  6.42507254  5.11030996  5.01743826
  4.15118124  4.71043117  4.83694613  4.899306    5.33739747  5.88311886
  7.10961132  6.46726536  4.72421082  5.01166664  6.28759256 12.57937237
 13.74281895  8.03813014  6.94749304  6.22662749  5.36956622  5.22674583
  7.80827033 10.08588457  7.50890625  9.86528151  6.57402229  7.27680493
  9.90978889  9.8525679   6.94172516  7.04080329 11.18669736  8.44958603
  8.53377093  7.42076732  6.02522548  7.26381704  8.6683107   6.84379439
  8.29115568  7.89742782  8.64451061  8.35287239  8.55585834  8.50129172
  8.45014127  7.48759775  6.54679723  7.49287394  9.27568392  9.20116856
 10.54422499 11.41403706 10.35071933  8.01088336 14.08372518 11.47071005
 12.32218146 14.31207419 12.82220502 10.73736372 14.47646147  9.45124512
  8.0479885  11.15388046 13.58516073 10.69126915 12.6816574   8.88147943
  7.31179664  6.95024878  5.25324167  6.71785476  7.58671819  5.7712172
  5.22679688  3.99883936  4.99830469  5.33787757  4.03898444  4.2682768
  4.49730212  4.46434311  5.06625064  4.5419236   5.15058393  5.62591221
  4.74743206  4.32282126  4.95680317  3.74629022  5.78611878  6.04802228
  6.4112876   4.8302791   4.09582193  5.6249203   6.14033184  4.60426241
  3.97068307  7.83083539  8.80823352  6.12472711  6.76752424  5.24040201
  3.9418046   6.39484782  6.20036437  7.39791281  7.56713913  5.19727887
  3.51870221  3.66915563  4.41487183  4.87866641  3.04464034  4.51618424
  3.98954071  4.66859839  4.68606475  5.2178244   4.97657707  5.3319126
  4.26375365  4.25085653  5.43178235  6.20850313  5.2933346   5.32955311
  6.0463589   5.6587002   3.94246205  3.63318317  4.46971055  4.85389307
  6.06292762  5.13883818  4.52428655  7.03972687  7.06645365  9.73407628
  6.8109388   3.92010772  3.57031369  6.4941222   6.4913045   4.61692429
  4.59191104  4.95178101  6.12934197  6.08738295  5.47742737  4.90320089
  4.80311671  6.55251887  6.82227152  6.9704109   7.16116571  5.19669794
  6.80490873  5.97960145  6.2067001   5.41850635  4.34369089  5.93667592
  6.38670004  5.65107281  5.31814744  5.60890126  6.22653323  5.3417954
  5.58031088  4.15744232  4.69724361  5.30835932  4.81622486  3.87319128
  5.62928224  6.41493567  9.58965472  7.65233205  5.67400864  4.86809047
  4.93506149  5.15947444  6.72259203  7.61595637  9.41645275  9.15716416
  7.81701238  6.85084485  6.26160609  5.79859118  4.46855317  4.34085776
  3.88097559  3.55214114  4.20941194  4.57480443]"|150,0
7|1733643825.7555633|"[  -0.33463625   -1.21342434   -0.80903378  174.35224008 -134.09360303
  -94.78114178]"|"[ 3.5816871   7.07230936  9.76099529  9.35963092  7.53857085  5.3720182
  7.41977757  7.96845587  7.66648401 17.99815922 46.01853335 29.95773976
  6.58307886  7.27453776  8.19249599  7.20900487  5.76952333  5.60340319
  7.11402488  5.11929613  7.44980496  7.45270073  5.64694428  5.68964066
  7.38083889  8.41535184  5.50229422  4.56048052  4.17185502  5.10555215
 13.05979206 18.31432743  8.37264337  7.35175869  6.64813975  5.39401895
  4.77308509  5.15046866  6.07280384  6.79434478  6.82355992  7.25083067
  7.15948842  8.93804969 10.09878269  9.08324832 10.37506095  8.0294813
  7.90164607  8.56726417  9.42788343 12.88812602  7.8954622   8.71383217
  9.94279222  6.43589438  6.5996661   9.15462649  9.35171626  6.45771426
  9.41066119  8.57388945  9.98859794 11.98083704 13.46106887 11.28583489
 12.34404433 12.54690951 10.52997632 11.03586066 10.12389645 12.4759626
 13.29572841  9.19523935  9.4476592   8.75062526 10.28411008  9.16014115
  7.76797671  9.136729    7.5002293   7.08629121  8.40487046  8.83775008
 10.35951185 12.7793983   9.87936587  6.81446341  7.88331743  7.22861095
  6.45753667  8.55689034  7.79669463  8.02833242  7.38517553  7.64529766
  7.76318447  6.05234851  4.35744026  4.86965748  5.6774682   5.93845535
  4.99312876  5.47378005  6.12882419  8.17725524  6.29620705  6.60483215
  7.02567362  6.22259113  8.33539909  7.90504842  5.12057576  4.89705326
  6.98349103  6.82278561  5.71807878  5.37607062  8.49563684  8.00993879
  5.5844573   5.99817773  4.8846044   7.07274809  7.60776854  8.38408592
  6.12036105  9.0982098  10.98690736 14.08854802 13.3254571   6.57886956
  6.58875022  7.02115893  7.1273088   6.19272602  6.32748693  4.45242576
  5.47886544  6.18694298  6.52917054  5.44766524  4.50691277  4.56104503
  4.6226995   4.30697082  4.46058683  5.27508542  5.67304386  3.78990775
  2.8816502   4.99936325  6.59974863  5.06496804  4.34846357  4.99439141
  4.11284297  5.51066088  4.64165302  3.41934465  4.85976702  4.40208818
  3.9661248   4.57078369  5.38449597  4.34464888  3.64523921  3.68909716
  5.90105631  7.27586923  5.0937911   5.09541362  4.43264638  4.21082056
  5.61959136  5.80677627  4.67848677  4.8229818   5.39962042  4.77264833
  4.76292937  5.05221404  5.18845591  6.36817427  6.87527659  6.78843703
  5.09693682  4.88199791  3.54552304  3.51937003  4.93117404  5.26835443
  4.38630125  3.91726116  5.02490422  4.96355373  4.87568408  6.39730313
  5.03709929  5.02194663  5.75599602  5.46223609  4.10479116  3.74925266
  4.7682989   3.89984598  4.69425366  6.54519538  5.70326093  3.9785997
  3.87606564  5.08673908  4.85601633  3.73850161  4.33372056  4.29510709
  4.65471912  4.2358614   4.24643743  5.03091161  4.15384554  4.03596863
  3.97252701  4.23073932  3.66333033  5.02934009  3.85449921  4.66879806
  5.53605604  5.38515193  4.49329094  3.46234517  3.13545425  2.99438088
  3.67091734  4.84346215  5.50508968  4.18399217  3.42080888  2.93533939
  2.77668781  3.92470891  6.20143376  5.12828474  3.99584188  3.86354369
  4.14444603  5.34298419  4.19972768  4.66859711  5.97937326  5.14635954
  9.50634029  9.56603097  8.56556394  6.45633788]"|175,0
