,vlp_x,vlp_y,vlp_heading,vlp_heading_change,encoder_heading_change,encoder_heading,encoder_x,encoder_y,rnn_x,rnn_y,rnn_heading,ekf_x,ekf_y,ekf_heading,real_x,real_y,real_heading
57,0.7022923827171326,0.2755497992038727,-16.140207290649414,-123.01284790039062,-66.94081960239896,13.969898051371445,0.6998331502661598,0.2609113939721964,0.7063328,0.2763182,14.755007,0.69195567243024,0.19717815492035048,22.25042517121795,0.7150830424763026,0.2604557780824934,12.489460952951276
58,0.5582519769668579,0.24560299515724182,-101.74479675292969,-85.60458374023438,-110.81610871485907,-96.84621066348762,0.5888747123676769,0.24758962897560735,0.6037326,0.2352348,-108.984406,0.5793095572796059,0.20234892826394354,-88.36429418881366,0.6060307053871504,0.2375436294292329,-99.59699742196949
59,0.47608381509780884,0.2147757112979889,-110.56473541259766,-8.8199462890625,0,-96.84621066348762,0.477916274469194,0.23426786397901828,0.506635,0.2065412,-104.930374,0.4681309131205693,0.20600498658348462,-88.26955911473728,0.49783340030421075,0.21401157026528272,-99.71938472532531
60,0.35750776529312134,0.18004493415355682,-106.32524108886719,4.239494323730469,0,-96.84621066348762,0.3669578365707111,0.2209460989824292,0.3976839,0.18502265,-100.54575,0.3570037393306379,0.20802245518273788,-88.56861515818987,0.3864977325893843,0.1938022500693326,-99.87351620833806
61,0.25227656960487366,0.1257249116897583,-117.30264282226562,-10.9774169921875,0,-96.84621066348762,0.25599939867222826,0.20762433398584013,0.293819,0.16230503,-99.90584,0.24848318574912848,0.20700795048672338,-89.41031418394721,0.2741044411823579,0.17279626908638576,-100.14491311935649
62,0.13041667640209198,0.13600319623947144,-85.17879486083984,32.12384796142578,0,-96.84621066348762,0.1450409607737454,0.19430256898925105,0.18866979,0.14219406,-99.8084,0.13865487500993004,0.20496202582304768,-89.9064388537972,0.1663272562308177,0.14739999945491372,-100.36655000041424
63,0.10795767605304718,0.2646752893924713,-9.900918006896973,75.27787780761719,71.91641241163498,-24.929798251852617,0.097935269931088,0.2956450489950799,0.1277824,0.25276697,-24.53153,0.10645127700877993,0.3085242045947215,-18.440586300204615,0.11129503047483563,0.24541233544604762,-28.626397208922526
64,0.22037459909915924,0.2577744126319885,93.51277160644531,103.41368865966797,106.94703256548516,82.01723431363254,0.20860763637202612,0.31116508990541714,0.23717724,0.28993127,77.52563,0.2177296298531697,0.30944358791190785,88.94009059454751,0.219984020909089,0.2722980731516208,77.89899379976157
65,0.33319851756095886,0.27318626642227173,82.22147369384766,-11.291290283203125,0,82.01723431363254,0.31928000281296426,0.3266851308157544,0.34025398,0.32664344,77.47576,0.3298779804037263,0.3101644330137148,89.27482975674239,0.3278583687329142,0.2976812947947307,77.88548518252081
66,0.45058318972587585,0.3018523156642914,76.27661895751953,-5.944854736328125,0,82.01723431363254,0.4299523692539024,0.34220517172609166,0.44405842,0.35133997,77.17984,0.44249269414232867,0.31128612023280966,89.41813415942725,0.4380643287412099,0.3234869532537142,78.91676625595696
67,0.557012140750885,0.32247400283813477,79.03424072265625,2.7576217651367188,0,82.01723431363254,0.5406247356948405,0.3577252126364289,0.5503022,0.37172067,78.75202,0.5541974161891656,0.31276824319275215,89.36112134834886,0.5458679588106911,0.34796567036472015,79.2568711588388
68,0.7097152471542358,0.33016151189804077,87.11799621582031,8.083755493164062,0,82.01723431363254,0.6512971021357786,0.3732452535467662,0.66095364,0.39232042,80.72327,0.6715714258271688,0.3150924536802922,89.9451626782342,0.6548630350647253,0.37292628582281856,78.78399967177951
69,0.6983458399772644,0.47476282715797424,-4.495682716369629,-91.61367797851562,-76.71374039501563,5.303493918616908,0.6616267894506423,0.4845221241150607,0.66245556,0.50183856,4.6735907,0.6989253952362581,0.4267605441240042,13.55800995912877,0.6563002606223426,0.48347191422307545,1.8278477223766458
70,0.5116246342658997,0.4746439754962921,-90.03646850585938,-85.540771484375,-102.67419397447173,-97.37070005585485,0.550794947131787,0.4701852105105145,0.55200684,0.47724077,-101.11048,0.5825881082193015,0.4302877207217182,-88.90490163093305,0.547046692687321,0.4612125388055515,-101.78016379851414
71,0.42363181710243225,0.4237436354160309,-120.04767608642578,-30.011199951171875,0,-97.37070005585485,0.4399631048129317,0.4558482969059683,0.4513737,0.4461851,-102.09611,0.46764190506320785,0.4315570280154929,-89.01914049397257,0.4384837282220733,0.43419105334098157,-101.8195775577417
72,0.3155725598335266,0.4114631414413452,-96.48361206054688,23.564064025878906,0,-97.37070005585485,0.3291312624940764,0.4415113833014221,0.3449893,0.42270216,-101.01467,0.3533133083324965,0.4322364588270816,-89.09579307671216,0.3295762259785594,0.40687285096965364,-102.17208013815139
73,0.17258889973163605,0.39899659156799316,-94.98294067382812,1.50067138671875,0,-97.37070005585485,0.21829942017522114,0.4271744696968759,0.2366745,0.40412587,-99.500755,0.2357646884476904,0.4328868384604293,-88.74219135360924,0.22033950873703595,0.38008498502146143,-102.04138664314189
74,0.07085516303777695,0.34844866394996643,-116.42118072509766,-21.438232421875,0,-97.37070005585485,0.10746757785636583,0.4128375560923297,0.12907788,0.3824858,-99.20203,0.12165007305027871,0.43150693365549375,-89.00088282110866,0.10966425019139989,0.3536322615990433,-102.37853201110408
75,0.032532431185245514,0.4871930181980133,-15.440744400024414,100.98043823242188,78.47265973083077,-18.898040325024112,0.07127170982705619,0.5185688357644335,0.07416336,0.4867678,-20.80461,0.09960560337225821,0.5374251456129352,-11.25680212595779,0.06338676257762178,0.4548866631077668,-23.704397519174563
76,0.1827087253332138,0.46445614099502563,98.60926818847656,114.05001068115234,100.24774560236995,81.34970527734583,0.18175575186011406,0.535377191410758,0.18315874,0.52220845,79.00169,0.20882835455700058,0.5376349902413966,89.64171213356586,0.1705815382207852,0.4836167729243257,76.89742637890548
77,0.2801662087440491,0.5050384998321533,67.39262390136719,-31.216644287109375,0,81.34970527734583,0.2922397938931719,0.5521855470570826,0.28794467,0.55330276,79.450554,0.3181806671869911,0.5378711720554982,89.99470651234317,0.27760106847057975,0.5119496386352228,77.09007125854056
78,0.38806408643722534,0.5246606469154358,79.69291687011719,12.30029296875,0,81.34970527734583,0.40272383592622973,0.5689939027034071,0.39443827,0.57474935,80.36956,0.4270670219382332,0.5373354445868278,89.87974397826395,0.38382433220838946,0.540579555347729,76.19695757498693
