,vlp_x,vlp_y,vlp_heading,vlp_heading_change,encoder_heading_change,encoder_heading,encoder_x,encoder_y,rnn_x,rnn_y,rnn_heading,ekf_x,ekf_y,ekf_heading,real_x,real_y,real_heading
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.008868836797773838,-0.01746615581214428,-153.0797882080078,-153.0797882080078,38.131913675601716,38.131913675601716,0.0690059959221947,0.08790572728941999,,,,0.024123155583486516,0.024067760525072063,59.21311263300602,0.0700936326015876,0.08648262708677384,38.70658423362809
2,0.07666142284870148,0.12510325014591217,30.960390090942383,-175.95982360839844,0,38.131913675601716,0.1380119918443894,0.17581145457883998,,,,0.0980307561860258,0.09608635515108387,55.4817051532775,0.13926678543176413,0.1716798737950183,39.23389138139103
3,0.181565523147583,0.16126808524131775,70.9787826538086,40.018394470214844,0,38.131913675601716,0.2070179877665841,0.26371718186826,,,,0.18667185582677473,0.159278087674642,54.99359797603955,0.21013755542012852,0.2582935808784577,39.6904636872751
4,0.26796650886535645,0.287795752286911,34.32769775390625,-36.651092529296875,0,38.131913675601716,0.2760239836887788,0.35162290915767996,,,,0.27437788949975467,0.23683727639503008,54.401936030686194,0.2790748682124623,0.347324484664821,40.442826792794534
5,0.23987646400928497,0.46290162205696106,-9.113598823547363,-43.4412841796875,-30.136694460644037,7.995219214957679,0.29156807943309093,0.46229189962469147,,,,0.30418482358659793,0.3601168399757621,23.610238156175775,0.2930693648030618,0.45898363143223386,10.437815776716235
6,0.27655214071273804,0.5515535473823547,22.475086212158203,31.58868408203125,0,7.995219214957679,0.3071121751774031,0.5729608900917029,,,,0.33658321841120153,0.4748100834630827,23.133181390857317,0.310387279855332,0.5688329060757938,11.035684063480204
7,0.4069824516773224,0.547272264957428,91.88002014160156,69.40493774414062,70.01371125447778,78.00893046943546,0.4164289621186873,0.5961790824487686,,,,0.43739045491514944,0.47539777638218517,91.61930858335053,0.4185568308281975,0.5864901336373438,82.30219084367712
8,0.4894621968269348,0.600355863571167,57.23484802246094,-34.645172119140625,0,78.00893046943546,0.5257457490599715,0.6193972748058343,,,,0.5320994755320486,0.4830125588335851,89.42908138118733,0.5257434366609022,0.6048904411731165,81.55639959621223
9,0.4980083405971527,0.46305277943611145,176.43832397460938,119.20347595214844,98.79418344423595,176.8031139136714,0.5319780331985128,0.5078159009215147,,,,0.520241749027951,0.38304220983792475,-170.17709740460566,0.530458091856112,0.4928340359166414,-179.49043060855763
